loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], gyroUnfilt[0], gyroUnfilt[1], gyroUnfilt[2], debug[0], debug[1], debug[2], debug[3], debug[4], debug[5], debug[6], debug[7], motor[0], motor[1], motor[2], motor[3], eRPM[0], eRPM[1], eRPM[2], eRPM[3], flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
57036, 39583692,  10,   3,   4,  -9, -19, -14,  26,  57,   0,   2,   0,   3, -73,  -1, 1402,   0, -26,   0, 400,  -6, -28,  -3,   0, -19,  -9,   0, -19,   0,   0,   0,   0,   0,   0, 964, 759, 1029, 904, 1230, 1382, 1186, 1412, ANGLE_MODE, 0, IDLE, 1, 1
57037, 39584934,  15,   7,   4,  -8, -19, -14,  28,  45,   0,   2,   0,   3, -73,  -1, 1401,   0, -25,   0, 400,  -9, -29,  -3, -40, -40,   4, -40, -40,   0,   0,   0,   0,   0,   0, 934, 760, 1028, 931, 1255, 1357, 1174, 1402, ANGLE_MODE, 0, IDLE, 1, 1
57038, 39586177,  17,   9,   3,  -8, -18, -14,  28,  33,   0,   2,   0,   3, -73,  -1, 1401,   0, -25,   0, 399, -10, -30,  -2,  26, -28,  -8,  26, -28,   0,   0,   0,   0,   0,   0, 913, 773, 1012, 952, 1255, 1364, 1174, 1412, ANGLE_MODE, 0, IDLE, 1, 1
57039, 39587422,  16,  11,   3,  -8, -18, -14,  16,  23,   0,   3,   0,   3, -73,  -1, 1401,   0, -24,   0, 399, -10, -30,  -3, -36, -28,   1, -36, -28,   0,   0,   0,   0,   0,   0, 918, 812, 972, 946, 1247, 1354, 1207, 1412, ANGLE_MODE, 0, IDLE, 1, 1
57040, 39588672,  17,  11,   3,  -8, -18, -14,  11,  12,   0,   3,   0,   3, -73,  -1, 1400,   0, -24,   0, 399, -10, -30,  -2,  -1, -34,   1,  -1, -34,   0,   0,   0,   0,   0,   0, 908, 841, 943, 956, 1253, 1330, 1195, 1412, ANGLE_MODE, 0, IDLE, 1, 1
57041, 39589906,  11,  14,   2,  -7, -18, -14, -10,  13,   0,   3,   0,   3, -63,  -1, 1400,   0, -24,   0, 399,  -6, -32,  -1,  27, -35,  -8,  27, -35,   0,   0,   0,   0,   0,   0, 968, 880, 900, 897, 1237, 1330, 1215, 1395, ANGLE_MODE, 0, IDLE, 1, 1
57042, 39591153,   5,  18,   2,  -7, -18, -14, -32,  19,   0,   3,   0,   3, -63,  -1, 1400,   0, -23,   0, 398,  -2, -34,  -1, -37, -34,  18, -37, -34,   0,   0,   0,   0,   0,   0, 1039, 911, 865, 826, 1255, 1319, 1195, 1395, ANGLE_MODE, 0, IDLE, 1, 1
57043, 39592396,   2,  21,   0,  -7, -17, -14, -34,  21,   0,   3,   0,   3, -63,  -1, 1399,   0, -23,   0, 397,  -1, -35,   1,  25, -37, -10,  25, -37,   0,   0,   0,   0,   0,   0, 1061, 907, 860, 806, 1240, 1313, 1222, 1405, ANGLE_MODE, 0, IDLE, 1, 1
57120, 39593019,   0,  21,  -1,  -7, -17, -14, -35,  20,   0,   3,   0,   3, -63,  -1, 1398,   0, -23,   0, 397,   0, -35,   2,  26, -39,  -8,  26, -39,   0,   0,   0,   0,   0,   0, 1065, 908, 852, 803, 1253, 1327, 1222, 1382, ANGLE_MODE, 0, IDLE, 1, 1
57121, 39594262,  -1,  23,  -2,  -7, -17, -14, -28,  15,   0,   3,   0,   3, -63,  -1, 1397,   0, -22,   0, 396,   1, -35,   3, -29, -37,  22, -29, -37,   0,   0,   0,   0,   0,   0, 1051, 894, 855, 822, 1253, 1319, 1215, 1392, ANGLE_MODE, 0, IDLE, 1, 1
57122, 39595512,   0,  28,  -4,  -7, -16, -14, -14,  19,   0,   3,   0,   3, -63,  -1, 1397,   0, -21,   0, 395,   0, -37,   5,  19, -38, -10,  19, -38,   0,   0,   0,   0,   0,   0, 1041, 844, 894, 835, 1271, 1322, 1217, 1392, ANGLE_MODE, 0, IDLE, 1, 1
57123, 39596749,  -3,  29,  -6,  -7, -16, -14, -14,  15,   0,   3,   0,   2, -63,  -1, 1396,   0, -21,   0, 394,   2, -37,   5,  12, -37,   9,  12, -37,   0,   0,   0,   0,   0,   0, 1046, 851, 877, 834, 1268, 1313, 1210, 1392, ANGLE_MODE, 0, IDLE, 1, 1
57124, 39597992,  -6,  31,  -7,  -7, -16, -15, -21,  13,   0,   4,   0,   2, -63,  -1, 1395,   0, -20,   0, 393,   4, -38,   5, -13, -39,  18, -13, -39,   0,   0,   0,   0,   0,   0, 1067, 863, 857, 816, 1279, 1310, 1210, 1382, ANGLE_MODE, 0, IDLE, 1, 1
57125, 39599236,  -9,  33,  -9,  -7, -15, -15, -23,  14,   0,   4,   0,   2, -63,  -1, 1395,   0, -20,   0, 393,   6, -39,   8,  31, -38,  -8,  31, -38,   0,   0,   0,   0,   0,   0, 1086, 864, 846, 804, 1285, 1288, 1200, 1357, ANGLE_MODE, 0, IDLE, 1, 1
57126, 39600479, -13,  29, -10,  -8, -15, -16, -32,  -3,   0,   4,   0,   2, -63,  -1, 1395,   0, -20,   0, 393,   9, -36,   9,  -1, -29,  32,  -1, -29,   0,   0,   0,   0,   0,   0, 1078, 921, 780, 820, 1302, 1296, 1215, 1367, ANGLE_MODE, 0, IDLE, 1, 1
57127, 39601723, -13,  27, -13,  -8, -14, -16, -21, -16,   0,   4,   0,   2, -63,  -1, 1395,   0, -19,   0, 393,   8, -35,  12,  -4, -34,   9,  -4, -34,   0,   0,   0,   0,   0,   0, 1033, 923, 765, 877, 1296, 1302, 1215, 1395, ANGLE_MODE, 0, IDLE, 1, 1
57128, 39602966, -10,  25, -16,  -8, -14, -17,  -5, -21,   0,   4,   0,   2, -57,  -1, 1394,   0, -19,   0, 393,   7, -33,  14,  18, -25,  11,  18, -25,   0,   0,   0,   0,   0,   0, 993, 893, 780, 933, 1302, 1302, 1202, 1357, ANGLE_MODE, 0, IDLE, 1, 1
57129, 39604210,  -5,  19, -19,  -8, -14, -18,  13, -32,   0,   4,   0,   2, -57,  -1, 1394,   0, -19,   0, 392,   4, -30,  16, -14, -25,  36, -14, -25,   0,   0,   0,   0,   0,   0, 929, 870, 786, 1012, 1319, 1296, 1188, 1357, ANGLE_MODE, 0, IDLE, 1, 1
57130, 39605453,   0,  14, -23,  -8, -13, -19,  30, -45,   0,   4,   0,   2, -57,  -1, 1394,   0, -18,   0, 392,   1, -26,  19,  -1, -22,   5,  -1, -22,   0,   0,   0,   0,   0,   0, 861, 856, 782, 1096, 1319, 1288, 1193, 1354, ANGLE_MODE, 0, IDLE, 1, 1
57131, 39606697,   5,  11, -26,  -8, -13, -20,  39, -44,   0,   3,   0,   2, -57,  -1, 1393,   0, -18,   0, 392,  -3, -24,  21,  -4, -18,  33,  -4, -18,   0,   0,   0,   0,   0,   0, 838, 824, 795, 1136, 1310, 1288, 1200, 1357, ANGLE_MODE, 0, IDLE, 1, 1
57132, 39607940,  12,   7, -29,  -8, -13, -22,  48, -44,   0,   3,   0,   2, -57,  -1, 1393,   0, -18,   0, 392,  -7, -22,  23, -23, -27,  29, -23, -27,   0,   0,   0,   0,   0,   0, 809, 793, 809, 1179, 1304, 1293, 1186, 1357, ANGLE_MODE, 0, IDLE, 1, 1
57133, 39609185,  18,   4, -32,  -8, -13, -23,  55, -41,   0,   3,   0,   2, -57,  -1, 1393,   0, -17,   0, 391, -11, -20,  25, -13, -10,  17, -13, -10,   0,   0,   0,   0,   0,   0, 790, 756, 828, 1214, 1302, 1302, 1193, 1364, ANGLE_MODE, 0, IDLE, 1, 1
57134, 39610429,  27,   4, -35,  -7, -13, -25,  65, -30,   0,   3,   0,   2, -57,  -1, 1393,   0, -17,   0, 391, -16, -19,  26, -27, -24,  40, -27, -24,   0,   0,   0,   0,   0,   0, 781, 693, 875, 1239, 1310, 1279, 1172, 1386, ANGLE_MODE, 0, IDLE, 1, 1
57135, 39611673,  36,   4, -37,  -7, -13, -27,  73, -20,   0,   2,   0,   2, -57,  -1, 1392,   0, -17,   0, 391, -22, -19,  28, -32, -19,  22, -32, -19,   0,   0,   0,   0,   0,   0, 772, 633, 920, 1262, 1304, 1279, 1193, 1373, ANGLE_MODE, 0, IDLE, 1, 1
57136, 39612917,  41,   0, -39,  -6, -13, -28,  70, -23,   0,   2,   0,   2, -57,  -1, 1392,   0, -17,   0, 391, -25, -17,  29, -21,  -2,  29, -21,  -2,   0,   0,   0,   0,   0,   0, 763, 635, 903, 1285, 1296, 1268, 1174, 1395, ANGLE_MODE, 0, IDLE, 1, 1
57137, 39614159,  47,  -2, -40,  -5, -13, -30,  62, -25,   0,   2,   0,   2, -57,  -1, 1392,   0, -17,   0, 391, -29, -15,  29, -44, -30,  32, -44, -30,   0,   0,   0,   0,   0,   0, 763, 639, 888, 1297, 1288, 1261, 1179, 1415, ANGLE_MODE, 0, IDLE, 1, 1
57138, 39615409,  53,  -2, -41,  -4, -13, -32,  61, -19,   0,   2,   0,   2, -57,  -1, 1392,   0, -16,   0, 391, -32, -15,  29, -29,  -4,  22, -29,  -4,   0,   0,   0,   0,   0,   0, 764, 613, 905, 1304, 1263, 1237, 1193, 1442, ANGLE_MODE, 0, IDLE, 1, 1
57139, 39616645,  56,  -5, -41,  -3, -13, -34,  51, -19,   0,   2,   0,   2, -57,  -1, 1392,   0, -16,   0, 391, -34, -14,  27, -32,  -9,  29, -32,  -9,   0,   0,   0,   0,   0,   0, 775, 627, 886, 1299, 1271, 1232, 1179, 1446, ANGLE_MODE, 0, IDLE, 1, 1
57140, 39617890,  57,  -6, -40,  -2, -13, -35,  37, -18,   0,   2,   0,   2, -57,  -1, 1392,   0, -16,   0, 391, -35, -13,  27, -44, -27,  28, -44, -27,   0,   0,   0,   0,   0,   0, 798, 647, 862, 1279, 1261, 1224, 1188, 1456, ANGLE_MODE, 0, IDLE, 1, 1
57141, 39619132,  53,  -6, -39,  -2, -13, -37,  12, -13,   0,   1,   0,   2, -57,  -1, 1392,   0, -16,   0, 391, -32, -13,  26,  -6,  -1,  21,  -6,  -1,   0,   0,   0,   0,   0,   0, 863, 689, 816, 1218, 1268, 1222, 1195, 1467, ANGLE_MODE, 0, IDLE, 1, 1
57142, 39620375,  49,  -1, -38,  -1, -13, -38, -13,   7,   0,   1,   0,   2, -57,  -1, 1392,   0, -16,   0, 391, -30, -16,  25, -39, -33,  30, -39, -33,   0,   0,   0,   0,   0,   0, 964, 694, 809, 1118, 1255, 1210, 1181, 1485, ANGLE_MODE, 0, IDLE, 1, 1
57143, 39621621,  39,   3, -38,   0, -13, -40, -39,  20,   0,   1,   0,   2, -57,  -1, 1392,   0, -16,   0, 391, -23, -18,  26,  -3, -22,  26,  -3, -22,   0,   0,   0,   0,   0,   0, 1063, 729, 770, 1022, 1271, 1207, 1188, 1485, ANGLE_MODE, 0, IDLE, 1, 1
57144, 39622864,  28,  10, -37,   1, -13, -42, -68,  36,   0,   1,   0,   2, -45,  -1, 1391,   0, -16,   0, 391, -17, -22,  26,  10, -22,  22,  10, -22,   0,   0,   0,   0,   0,   0, 1185, 757, 736, 905, 1263, 1210, 1181, 1485, ANGLE_MODE, 0, IDLE, 1, 1
57145, 39624106,  13,  19, -38,   1, -13, -43, -93,  56,   0,   1,   0,   2, -45,  -1, 1391,   0, -16,   0, 390,  -8, -27,  27, -11, -51,  39, -11, -51,   0,   0,   0,   0,   0,   0, 1317, 771, 714, 780, 1285, 1188, 1188, 1467, ANGLE_MODE, 0, IDLE, 1, 1
57222, 39624729,   5,  23, -39,   1, -13, -44, -108,  63,   0,   1,   0,   2, -45,  -1, 1391,   0, -16,   0, 390,  -3, -29,  28,  20, -39,  31,  20, -39,   0,   0,   0,   0,   0,   0, 1385, 791, 688, 718, 1288, 1222, 1181, 1478, ANGLE_MODE, 0, IDLE, 1, 1
57223, 39625971, -10,  34, -40,   1, -12, -46, -126,  77,   0,   1,   0,   2, -45,  -1, 1391,   0, -15,   0, 390,   6, -35,  29,  29, -32,  24,  29, -32,   0,   0,   0,   0,   0,   0, 1502, 801, 667, 613, 1302, 1195, 1179, 1478, ANGLE_MODE, 0, IDLE, 1, 1
57224, 39627215, -19,  44, -41,   1, -11, -48, -118,  85,   0,   1,   0,   2, -45,  -1, 1391,   0, -15,   0, 390,  12, -40,  30,  -8, -59,  40,  -8, -59,   0,   0,   0,   0,   0,   0, 1545, 760, 696, 581, 1313, 1193, 1172, 1463, ANGLE_MODE, 0, IDLE, 1, 1
57225, 39628464, -27,  54, -42,   0, -11, -49, -103,  84,   0,   1,   0,   2, -45,  -1, 1391,   0, -14,   0, 390,  17, -45,  30,  43, -53,  24,  43, -53,   0,   0,   0,   0,   0,   0, 1554, 724, 722, 582, 1339, 1181, 1172, 1435, ANGLE_MODE, 0, IDLE, 1, 1
57226, 39629702, -34,  66, -43,   0, -10, -51, -89,  93,   0,   1,   0,   1, -40,  -1, 1391,   0, -14,   0, 391,  21, -51,  31,  15, -57,  34,  15, -57,   0,   0,   0,   0,   0,   0, 1589, 666, 768, 559, 1367, 1188, 1158, 1425, ANGLE_MODE, 0, IDLE, 1, 1
57227, 39630944, -39,  77, -44,  -1,  -8, -53, -73,  98,   0,   1,   0,   1, -40,  -1, 1391,   0, -13,   0, 391,  24, -57,  30,  18, -73,  23,  18, -73,   0,   0,   0,   0,   0,   0, 1608, 608, 817, 549, 1392, 1179, 1172, 1402, ANGLE_MODE, 0, IDLE, 1, 1
57228, 39632189, -41,  89, -43,  -2,  -7, -55, -55, 103,   0,   1,   0,   1, -40,  -1, 1391,   0, -13,   0, 391,  25, -63,  28,  49, -71,  28,  49, -71,   0,   0,   0,   0,   0,   0, 1616, 544, 879, 544, 1415, 1174, 1154, 1392, ANGLE_MODE, 0, IDLE, 1, 1
57229, 39633432, -40, 100, -41,  -2,  -6, -57, -31, 102,   0,   1,   0,   1, -40,  -1, 1391,   0, -12,   0, 391,  25, -69,  26,   0, -80,  21,   0, -80,   0,   0,   0,   0,   0,   0, 1592, 477, 947, 568, 1435, 1181, 1167, 1392, ANGLE_MODE, 0, IDLE, 1, 1
57230, 39634676, -40, 113, -39,  -3,  -4, -58, -16, 107,   0,   1,   0,   1, -40,  -1, 1391,   0, -12,   0, 391,  25, -76,  25,  47, -83,  13,  47, -83,   0,   0,   0,   0,   0,   0, 1600, 415, 1011, 557, 1463, 1149, 1154, 1364, ANGLE_MODE, 0, IDLE, 1, 1
57231, 39635916, -42, 123, -35,  -4,  -2, -59, -16, 106,   0,   2,   0,   1, -35,  -1, 1391,   0, -11,   0, 391,  26, -81,  20,  12, -89,  25,  12, -89,   0,   0,   0,   0,   0,   0, 1622, 404, 1032, 527, 1463, 1145, 1154, 1345, ANGLE_MODE, 0, IDLE, 1, 1
57232, 39637161, -38, 130, -31,  -4,   0, -61,   1,  92,   0,   2,   0,   1, -35,  -1, 1391,   0, -11,   0, 391,  24, -85,  18,  18, -85,   3,  18, -85,   0,   0,   0,   0,   0,   0, 1570, 380, 1066, 568, 1519, 1115, 1145, 1319, ANGLE_MODE, 0, IDLE, 1, 1
57233, 39638406, -37, 134, -26,  -5,   2, -62,   7,  71,   0,   2,   0,   1, -35,  -1, 1391,   0, -10,   0, 391,  23, -87,  14,  29, -85,  14,  29, -85,   0,   0,   0,   0,   0,   0, 1524, 403, 1056, 601, 1531, 1124, 1172, 1319, ANGLE_MODE, 0, IDLE, 1, 1
57234, 39639646, -27, 135, -23,  -6,   4, -62,  35,  48,   0,   2,   0,   1, -35,  -1, 1391,   0, -10,   0, 391,  17, -87,  13, -13, -88,  19, -13, -88,   0,   0,   0,   0,   0,   0, 1410, 376, 1095, 703, 1546, 1111, 1167, 1304, ANGLE_MODE, 0, IDLE, 1, 1
57235, 39640892, -24, 132, -20,  -6,   6, -63,  42,  17,   0,   1,   0,   1, -35,  -1, 1391,   0, -10,   0, 391,  15, -85,  11,  41, -74,   1,  41, -74,   0,   0,   0,   0,   0,   0, 1327, 421, 1057, 779, 1546, 1095, 1200, 1293, ANGLE_MODE, 0, IDLE, 1, 1
57236, 39642144, -13, 128, -18,  -6,   8, -64,  59, -11,   0,   1,   0,   1, -35,  -1, 1391,   0,  -9,   0, 391,   8, -82,  11, -39, -79,  16, -39, -79,   0,   0,   0,   0,   0,   0, 1214, 428, 1055, 887, 1571, 1079, 1202, 1271, ANGLE_MODE, 0, IDLE, 1, 1
57237, 39643378,  -7, 123, -17,  -6,  10, -64,  68, -28,   0,   1,   0,   1, -34,  -1, 1391,   0,  -9,   0, 391,   4, -79,  11,  28, -76,  17,  28, -76,   0,   0,   0,   0,   0,   0, 1148, 437, 1047, 953, 1558, 1064, 1215, 1271, ANGLE_MODE, 0, IDLE, 1, 1
57238, 39644623,   3, 116, -17,  -6,  12, -65,  73, -47,   0,   1,   0,   1, -34,  -1, 1391,   0,  -9,   0, 391,  -2, -75,  12, -30, -66,   2, -30, -66,   0,   0,   0,   0,   0,   0, 1075, 457, 1027, 1027, 1571, 1064, 1210, 1268, ANGLE_MODE, 0, IDLE, 1, 1
57239, 39645869,  10, 112, -17,  -6,  13, -66,  79, -51,   0,   1,   0,   1, -34,  -1, 1391,   0,  -9,   0, 391,  -6, -72,  12,  -2, -66,  18,  -2, -66,   0,   0,   0,   0,   0,   0, 1041, 442, 1036, 1067, 1558, 1042, 1222, 1271, ANGLE_MODE, 0, IDLE, 1, 1
57240, 39647107,  13, 103, -17,  -6,  15, -67,  60, -59,   0,   1,   0,   1, -34,  -1, 1391,   0,  -8,   0, 391,  -8, -67,  12, -23, -63,  16, -23, -63,   0,   0,   0,   0,   0,   0, 1041, 497, 978, 1069, 1567, 1031, 1222, 1277, ANGLE_MODE, 0, IDLE, 1, 1
57241, 39648353,  26,  98, -18,  -6,  17, -67,  76, -65,   0,   1,   0,   1, -34,  -1, 1391,   0,  -8,   0, 391, -16, -64,  13, -13, -55,   6, -13, -55,   0,   0,   0,   0,   0,   0, 971, 459, 1011, 1144, 1546, 1020, 1222, 1268, ANGLE_MODE, 0, IDLE, 1, 1
57242, 39649598,  24,  92, -18,  -5,  18, -68,  57, -61,   0,   1,   0,   1, -24,  -1, 1391,   0,  -8,   0, 391, -15, -60,  12, -21, -60,  16, -21, -60,   0,   0,   0,   0,   0,   0, 1010, 497, 970, 1108, 1531, 1007, 1240, 1288, ANGLE_MODE, 0, IDLE, 1, 1
57243, 39650838,  29,  86, -18,  -5,  20, -69,  44, -63,   0,   1,   0,   1, -24,  -1, 1391,   0,  -8,   0, 391, -18, -57,  13, -13, -53,  13, -13, -53,   0,   0,   0,   0,   0,   0, 1012, 521, 943, 1109, 1567, 1010, 1253, 1285, ANGLE_MODE, 0, IDLE, 1, 1
57244, 39652085,  25,  86, -18,  -4,  21, -70,  21, -47,   0,   1,   0,   1, -24,  -1, 1391,   0,  -8,   0, 391, -16, -56,  12,  -9, -59,  11,  -9, -59,   0,   0,   0,   0,   0,   0, 1096, 537, 923, 1029, 1558, 1003, 1240, 1293, ANGLE_MODE, 0, IDLE, 1, 1
57245, 39653330,  22,  85, -18,  -4,  22, -70,  -3, -31,   0,   1,   0,   1, -24,  -1, 1391,   0,  -7,   0, 391, -13, -56,  12,  -3, -55,   9,  -3, -55,   0,   0,   0,   0,   0,   0, 1180, 555, 904, 947, 1535, 987, 1237, 1296, ANGLE_MODE, 0, IDLE, 1, 1
57246, 39654568,  10,  84, -17,  -4,  23, -71, -38, -22,   0,   1,   0,   1, -24,  -1, 1391,   0,  -7,   0, 391,  -6, -55,  11,  10, -45,   7,  10, -45,   0,   0,   0,   0,   0,   0, 1285, 627, 832, 841, 1542, 990, 1255, 1302, ANGLE_MODE, 0, IDLE, 1, 1
57247, 39655812,   3,  84, -15,  -4,  25, -72, -61, -19,   0,   1,   0,   1, -24,  -1, 1391,   0,  -7,   0, 391,  -2, -54,   9, -18, -67,  13, -18, -67,   0,   0,   0,   0,   0,   0, 1348, 678, 785, 774, 1554, 984, 1247, 1293, ANGLE_MODE, 0, IDLE, 1, 1
57324, 39656439,   2,  84, -14,  -4,  25, -72, -58, -14,   0,   1,   0,   1, -19,  -1, 1391,   0,  -6,   0, 391,  -1, -55,   8,  34, -63,   9,  34, -63,   0,   0,   0,   0,   0,   0, 1356, 663, 803, 763, 1558, 980, 1268, 1313, ANGLE_MODE, 0, IDLE, 1, 1
57325, 39657681,  -9,  84, -12,  -4,  27, -72, -67,  -9,   0,   1,   0,   1, -19,  -1, 1391,   0,  -6,   0, 391,   6, -54,   6,   7, -39,  -7,   7, -39,   0,   0,   0,   0,   0,   0, 1399, 695, 778, 713, 1558, 974, 1247, 1310, ANGLE_MODE, 0, IDLE, 1, 1
57326, 39658925, -18,  81,  -9,  -4,  28, -73, -81, -16,   0,   1,   0,   1, -19,  -1, 1391,   0,  -6,   0, 391,  11, -52,   3,   1, -53,   2,   1, -53,   0,   0,   0,   0,   0,   0, 1423, 758, 724, 681, 1571, 980, 1240, 1288, ANGLE_MODE, 0, IDLE, 1, 1
57327, 39660169, -24,  81,  -5,  -4,  29, -73, -74, -15,   0,   1,   0,   1, -19,  -1, 1391,   0,  -5,   0, 391,  15, -52,  -1,  48, -62,  -2,  48, -62,   0,   0,   0,   0,   0,   0, 1418, 760, 739, 669, 1546, 977, 1255, 1268, ANGLE_MODE, 0, IDLE, 1, 1
57328, 39661411, -28,  78,   0,  -5,  30, -73, -66, -19,   0,   1,   0,   1, -19,  -1, 1391,   0,  -5,   0, 391,  18, -50,  -5,  -6, -31, -18,  -6, -31,   0,   0,   0,   0,   0,   0, 1392, 776, 743, 675, 1554, 974, 1224, 1279, ANGLE_MODE, 0, IDLE, 1, 1
57329, 39662655, -36,  72,   5,  -5,  32, -72, -61, -34,   0,   1,   0,   1, -19,  -1, 1391,   0,  -5,   0, 391,  23, -46,  -8,  57, -41, -11,  57, -41,   0,   0,   0,   0,   0,   0, 1350, 831, 709, 696, 1596, 977, 1222, 1271, ANGLE_MODE, 0, IDLE, 1, 1
57330, 39663901, -41,  68,  11,  -6,  33, -72, -62, -42,   0,   1,   0,   1, -19,  -1, 1391,   0,  -5,   0, 391,  25, -43, -13,   6, -45, -18,   6, -45,   0,   0,   0,   0,   0,   0, 1326, 877, 688, 696, 1567, 971, 1230, 1268, ANGLE_MODE, 0, IDLE, 1, 1
57331, 39665143, -44,  62,  16,  -7,  34, -71, -49, -48,   0,   1,   0,   1, -19,  -1, 1391,   0,  -4,   0, 391,  27, -40, -16,  48, -30, -22,  48, -30,   0,   0,   0,   0,   0,   0, 1277, 891, 697, 720, 1583, 993, 1224, 1255, ANGLE_MODE, 0, IDLE, 1, 1
57332, 39666385, -48,  55,  22,  -8,  35, -69, -44, -55,   0,   1,   0,   1, -19,  -1, 1391,   0,  -4,   0, 391,  30, -36, -20,  20, -21, -24,  20, -21,   0,   0,   0,   0,   0,   0, 1240, 929, 683, 734, 1596, 990, 1230, 1240, ANGLE_MODE, 0, IDLE, 1, 1
57333, 39667630, -49,  43,  26,  -8,  35, -68, -31, -77,   0,   1,   0,   1, -19,  -1, 1391,   0,  -4,   0, 391,  30, -29, -22,  42, -14, -24,  42, -14,   0,   0,   0,   0,   0,   0, 1146, 979, 656, 806, 1592, 1017, 1200, 1237, ANGLE_MODE, 0, IDLE, 1, 1
57334, 39668877, -49,  29,  30,  -9,  36, -67, -21, -101,   0,   0,   0,   1, -19,  -1, 1391,   0,  -4,   0, 391,  30, -21, -23,   0, -19, -23,   0, -19,   0,   0,   0,   0,   0,   0, 1049, 1044, 609, 885, 1587, 1000, 1207, 1237, ANGLE_MODE, 0, IDLE, 1, 1
57335, 39670116, -47,  19,  32, -10,  36, -65,  -4, -109,   0,   0,   0,   1, -19,  -1, 1391,   0,  -4,   0, 391,  29, -15, -25,  71,   0, -31,  71,   0,   0,   0,   0,   0,   0,   0, 973, 1051, 618, 945, 1583, 1024, 1186, 1217, ANGLE_MODE, 0, IDLE, 1, 1
57336, 39671361, -46,   9,  35, -11,  36, -64,   2, -107,   0,   0,   0,   1, -19,  -1, 1391,   0,  -4,   0, 391,  29,  -9, -26, -16,  14, -27, -16,  14,   0,   0,   0,   0,   0,   0, 939, 1061, 623, 963, 1592, 1053, 1202, 1232, ANGLE_MODE, 0, IDLE, 1, 1
57337, 39672605, -42,  -6,  36, -11,  36, -62,  13, -118,   0,   0,   0,   1, -19,  -1, 1391,   0,  -4,   0, 391,  26,   0, -26,  44,  -8, -16,  44,  -8,   0,   0,   0,   0,   0,   0, 857, 1089, 605, 1034, 1596, 1049, 1193, 1222, ANGLE_MODE, 0, IDLE, 1, 1
57338, 39673847, -41, -14,  36, -12,  36, -61,  17, -114,   0,   0,   0,   1, -19,  -1, 1391,   0,  -4,   0, 391,  25,   4, -25,  31,   7, -34,  31,   7,   0,   0,   0,   0,   0,   0, 837, 1092, 609, 1048, 1583, 1060, 1181, 1222, ANGLE_MODE, 0, IDLE, 1, 1
57339, 39675091, -37, -19,  36, -13,  36, -59,  22, -91,   0,   0,   0,   1, -19,  -1, 1391,   0,  -4,   0, 391,  23,   7, -25,  -1,  32, -27,  -1,  32,   0,   0,   0,   0,   0,   0, 853, 1044, 662, 1027, 1558, 1060, 1179, 1240, ANGLE_MODE, 0, IDLE, 1, 1
57340, 39676334, -36, -26,  36, -13,  36, -58,  19, -79,   0,   0,   0,   1,  -8,  -1, 1391,   0,  -4,   0, 391,  23,  11, -26,  28,  -1, -19,  28,  -1,   0,   0,   0,   0,   0,   0, 863, 1046, 667, 1010, 1546, 1091, 1172, 1245, ANGLE_MODE, 0, IDLE, 1, 1
57341, 39677577, -27, -31,  37, -14,  35, -56,  37, -72,   0,   0,   0,   1,  -8,  -1, 1391,   0,  -4,   0, 391,  17,  14, -27,  18,  13, -37,  18,  13,   0,   0,   0,   0,   0,   0, 812, 996, 726, 1052, 1542, 1091, 1154, 1253, ANGLE_MODE, 0, IDLE, 1, 1
57342, 39678822, -24, -31,  39, -14,  35, -54,  43, -49,   0,   0,   0,   1,  -8,  -1, 1391,   0,  -3,   0, 391,  15,  15, -28,  -2,  32, -30,  -2,  32,   0,   0,   0,   0,   0,   0, 831, 945, 789, 1022, 1523, 1107, 1174, 1247, ANGLE_MODE, 0, IDLE, 1, 1
57343, 39680064, -17, -34,  40, -15,  34, -53,  49, -36,   0,   0,   0,   1,  -8,  -1, 1391,   0,  -3,   0, 391,  10,  16, -29,  -1,  10, -25,  -1,  10,   0,   0,   0,   0,   0,   0, 818, 906, 840, 1022, 1489, 1115, 1172, 1245, ANGLE_MODE, 0, IDLE, 1, 1
57344, 39681308,  -7, -38,  42, -15,  33, -51,  65, -38,   0,   0,   0,   1,  -8,  -1, 1391,   0,  -3,   0, 391,   4,  19, -32,  18,  13, -42,  18,  13,   0,   0,   0,   0,   0,   0, 749, 878, 884, 1076, 1508, 1132, 1167, 1247, ANGLE_MODE, 0, IDLE, 1, 1
57345, 39682551,   1, -37,  44, -15,  33, -49,  74, -25,   0,   0,   0,   1,  -8,  -1, 1391,   0,  -3,   0, 391,   0,  18, -33, -45,  29, -30, -45,  29,   0,   0,   0,   0,   0,   0, 736, 828, 948, 1074, 1500, 1124, 1154, 1263, ANGLE_MODE, 0, IDLE, 1, 1
57346, 39683796,  10, -37,  47, -15,  32, -47,  77, -14,   0,   0,   0,   1,  -2,  -1, 1391,   0,  -2,   0, 391,  -6,  19, -35,  19,  19, -41,  19,  19,   0,   0,   0,   0,   0,   0, 726, 794, 1000, 1067, 1463, 1136, 1141, 1279, ANGLE_MODE, 0, IDLE, 1, 1
